name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",5/25/21,78,58.7,66.9,78,58.7,66.9,57.7,72.9,0,0,0,,0,0,,11,156.7,1024.1,86.9,9.9,195.9,17,7,,2021-05-25T05:48:04,2021-05-25T20:22:39,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/26/21,90.1,68.8,76.2,93.8,68.8,77.2,67.1,75.1,0.87,100,16.67,rain,0,0,39.1,16.3,188.3,1017,71.5,9.7,210.1,18.2,7,,2021-05-26T05:47:29,2021-05-26T20:23:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/27/21,84.7,69.7,77.1,82.9,69.7,76.8,59.3,56.6,0,0,0,,0,0,20.8,16.5,312.5,1015.7,59.1,9.9,219.2,18.9,8,,2021-05-27T05:46:56,2021-05-27T20:24:12,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/28/21,74.8,62,70.2,74.8,62,70.2,58.2,66.6,0.69,100,20.83,rain,0,0,19.7,14.1,51.7,1011.9,89,9.6,103.4,8.7,6,,2021-05-28T05:46:25,2021-05-28T20:24:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/29/21,60.9,51.9,54.4,60.9,51.9,54.4,50.5,86.8,0.96,100,66.67,rain,0,0,27.7,16.8,30,1013.3,99.8,6.9,46.6,4,2,,2021-05-29T05:45:56,2021-05-29T20:25:42,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/30/21,56.6,49.7,53.2,56.6,44.1,52.6,46.4,77.8,0.17,100,20.83,rain,0,0,21.9,16,2.2,1021.2,97.6,9.5,71.1,6,2,,2021-05-30T05:45:28,2021-05-30T20:26:25,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/31/21,74.7,49.7,62.5,74.7,47.6,62.4,47.1,60.2,0,0,0,,0,0,20.8,13.8,308.7,1025.1,43.5,9.9,242.7,21.1,7,,2021-05-31T05:45:03,2021-05-31T20:27:08,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/1/21,77,57.2,67.7,77,57.2,67.7,56.4,68.2,0,0,0,,0,0,17.2,14.6,177.9,1024.6,75.6,9.9,218.8,18.8,8,,2021-06-01T05:44:39,2021-06-01T20:27:49,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/2/21,80.7,64.4,71.4,81.4,64.4,71.5,58.3,64.2,0,0,0,,0,0,21.9,13.9,166.9,1022,89.6,9.9,213.9,18.6,7,,2021-06-02T05:44:17,2021-06-02T20:28:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/3/21,82.1,66.7,72.7,85,66.7,73.3,65.9,79.9,0.1,100,16.67,rain,0,0,21.9,18,181.5,1016.4,93.8,8.9,157.5,13.6,6,,2021-06-03T05:43:57,2021-06-03T20:29:09,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/4/21,84.7,70,74.7,84.8,70,74.8,65.6,75.9,0.09,100,8.33,rain,0,0,24.2,16.1,206.3,1013.9,77.1,9.9,205.3,17.8,7,,2021-06-04T05:43:39,2021-06-04T20:29:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/5/21,91,68.6,79.7,91.6,68.6,80.1,64.4,63.1,0,0,0,,0,0,23,14.8,197.7,1016.3,29.9,9.9,240.3,20.7,8,,2021-06-05T05:43:22,2021-06-05T20:30:23,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/6/21,91.9,71.3,81.2,95.3,71.3,83.3,67.4,64.7,0,0,0,,0,0,,12.4,177.5,1017.7,45.3,9.9,248.8,21.5,8,,2021-06-06T05:43:08,2021-06-06T20:30:59,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/7/21,89.9,75.3,82.3,97.9,75.3,86.2,71.5,70.5,0,0,0,,0,0,,13.3,178.7,1018.4,70.9,9.9,220.1,18.9,8,,2021-06-07T05:42:55,2021-06-07T20:31:33,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/8/21,88.1,75.6,81.6,96.6,75.6,85.2,71.4,71.5,0.01,100,4.17,rain,0,0,,13.1,182.3,1017.7,81.3,9.9,179.8,15.7,6,,2021-06-08T05:42:44,2021-06-08T20:32:06,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/9/21,87.9,75.5,81.5,93.8,75.5,83.9,69.5,67.4,0,0,0,,0,0,,12.1,314.9,1016.7,82.7,9.9,127.1,11,4,,2021-06-09T05:42:36,2021-06-09T20:32:37,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/10/21,87.2,71.7,77.8,91.6,71.7,78.9,69.3,76,0.94,100,29.17,rain,0,0,17.2,14.1,63.1,1014.4,88.4,9.1,135.5,11.6,6,,2021-06-10T05:42:29,2021-06-10T20:33:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/11/21,70.8,66.7,68.9,70.8,66.7,68.9,66.2,91,1.74,100,66.67,rain,0,0,17.2,14.9,57.8,1011.5,100,6.7,29.6,2.3,1,,2021-06-11T05:42:23,2021-06-11T20:33:36,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/12/21,78.7,64.9,70.8,78.7,64.9,70.8,61,72.6,0,0,0,,0,0,21.9,13.1,35.9,1010.5,89.6,9.8,151.7,13,6,,2021-06-12T05:42:20,2021-06-12T20:34:03,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/13/21,81.9,67.5,74.1,83.7,67.5,74.2,64.1,71.6,0,0,0,,0,0,,12.3,169.5,1012.4,83.5,9.9,169.2,14.6,7,,2021-06-13T05:42:19,2021-06-13T20:34:28,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/14/21,87.8,67.6,77,89.7,67.6,77.9,64.4,66.2,0.14,100,4.17,rain,0,0,38.6,19.3,189.7,1009.6,67.9,9.6,213,18.3,8,,2021-06-14T05:42:19,2021-06-14T20:34:53,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/15/21,80.8,65.9,73.6,80.6,65.9,73.6,59.2,63.5,1.57,100,12.5,rain,0,0,29.8,18.9,325.5,1009.7,58.7,9.5,222,19.4,8,,2021-06-15T05:42:21,2021-06-15T20:35:15,0.12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/16/21,80,65.8,73,80,65.8,73,48,42.9,0,0,0,,0,0,22.9,13.7,318.7,1013,48.1,9.9,261.6,22.5,8,,2021-06-16T05:42:25,2021-06-16T20:35:36,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/17/21,79,60.1,71.3,79,60.1,71.3,42.8,37.1,0,0,0,,0,0,19.7,11.9,326.6,1016.5,40.5,9.9,258.1,22.3,8,,2021-06-17T05:42:31,2021-06-17T20:35:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/18/21,84.7,60.2,73.7,83.8,60.2,73.6,54.7,52.7,0,0,0,,0,0,21.9,14.6,192.1,1016.3,42.4,9.9,233.4,20,8,,2021-06-18T05:42:38,2021-06-18T20:36:13,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/19/21,87.2,73,78.9,89.1,73,79.7,64.4,61.6,0,0,0,,0,0,24.2,13.9,210.5,1010.6,86.6,9.9,105.4,9,5,,2021-06-19T05:42:47,2021-06-19T20:36:28,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/20/21,88.1,72.6,80.4,94.1,72.6,83.1,70.5,73,0.15,100,8.33,rain,0,0,,14.9,181.1,1009.8,79.5,9.3,238.9,20.5,8,,2021-06-20T05:42:58,2021-06-20T20:36:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/21/21,89.9,74.6,80.4,99.1,74.6,83,71.5,75.3,0.05,100,4.17,rain,0,0,31.5,14.6,181.9,1006.2,80.1,9.9,220.6,19.1,8,,2021-06-21T05:43:11,2021-06-21T20:36:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/22/21,75.5,64.3,70.2,75.5,64.3,70.2,62.7,77.9,0.33,100,25,rain,0,0,21.9,12.8,333.7,1009,82.5,9.3,56.9,4.8,2,,2021-06-22T05:43:25,2021-06-22T20:37:06,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/23/21,77.6,56.2,67.2,77.6,56.2,67.2,46.9,50.5,0,0,0,,0,0,,12.4,33.9,1022.4,34.4,9.9,253.9,22.1,8,,2021-06-23T05:43:41,2021-06-23T20:37:14,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/24/21,77.9,59.4,70.4,77.9,59.4,70.4,51.8,53,0,0,0,,0,0,17.2,9.7,111.6,1026.7,40.4,9.9,233.2,20.2,7,,2021-06-24T05:43:59,2021-06-24T20:37:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/25/21,80,62.2,71.8,80.7,62.2,71.8,59,65.2,0,0,0,,0,0,,12.3,164.9,1025.4,56.3,9.9,233.4,20,8,,2021-06-25T05:44:18,2021-06-25T20:37:27,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/26/21,84.7,72.9,78.3,88.8,72.9,80.1,70,76.3,0.13,100,8.33,rain,0,0,,15,178.5,1022.5,89.7,9.7,203.4,17.6,9,,2021-06-26T05:44:39,2021-06-26T20:37:30,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/27/21,88.1,73.8,80.9,95.6,73.8,84.2,71,72.7,0,0,0,,0,0,27.3,17.8,184.9,1021.9,77.7,9.9,233,20.2,7,,2021-06-27T05:45:01,2021-06-27T20:37:32,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/28/21,90,75.5,83,99.1,75.5,86.9,71.6,69.4,0,0,0,,0,0,,13.6,178.9,1023.4,30.7,9.9,264.6,22.9,8,,2021-06-28T05:45:25,2021-06-28T20:37:31,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/29/21,92.8,76.5,83.9,98.9,76.5,88.1,72,68.8,0,0,0,,0,0,20.8,15.4,184.8,1023.3,38.5,9.9,259.5,22.5,8,,2021-06-29T05:45:50,2021-06-29T20:37:29,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",6/30/21,93.9,75.4,84.9,102.9,75.4,88.8,69.6,61.3,0.03,100,8.33,rain,0,0,33.3,14.9,200.9,1017.7,41.4,9.9,232.3,20,8,,2021-06-30T05:46:17,2021-06-30T20:37:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/1/21,90.1,71.6,79.2,96.3,71.6,80.7,70,74.2,1.18,100,12.5,rain,0,0,57.2,8.8,192.2,1012.1,79.1,9.9,129.9,11.1,6,,2021-07-01T05:46:45,2021-07-01T20:37:19,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/2/21,80.9,70.8,74.6,81.5,70.8,74.7,62.1,68.6,0.11,100,25,rain,0,0,27.7,16.6,299.4,1008.7,81.2,9.9,147.1,12.8,6,,2021-07-02T05:47:14,2021-07-02T20:37:11,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/3/21,80.6,62.9,72,80.6,62.9,72,55.6,57.5,0.01,100,4.17,rain,0,0,32.6,15.5,323.5,1009.9,70.3,9.9,182.5,15.8,7,,2021-07-03T05:47:45,2021-07-03T20:37:01,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/4/21,83.8,64.5,75.4,84.1,64.5,75.5,60.3,61.4,0,0,0,,0,0,,11,234.8,1012.8,58.5,9.8,206.8,17.9,7,,2021-07-04T05:48:17,2021-07-04T20:36:49,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/5/21,88,70.4,79.5,91.5,70.4,80.9,66.4,65.3,0,0,0,,0,0,,13.7,168.8,1016.8,68.1,9.1,215.7,18.4,7,,2021-07-05T05:48:50,2021-07-05T20:36:36,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/6/21,92.8,73.6,83.1,101.5,73.6,87.3,70.2,66.3,0,0,0,,0,0,27.4,15.5,191.1,1017,35.9,9.9,222.5,19.3,7,,2021-07-06T05:49:25,2021-07-06T20:36:20,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/7/21,92.8,76.5,84.8,103.7,76.5,89.8,71.2,64.6,0,0,0,,0,0,16.1,15.4,184.3,1014.9,46.6,9.1,226.1,19.5,7,,2021-07-07T05:50:01,2021-07-07T20:36:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/8/21,84.9,72.9,79.6,92.2,72.9,81.7,70,72.7,0.23,100,20.83,rain,0,0,32.2,17.8,178,1014.1,88.4,9.9,118.9,10.3,5,,2021-07-08T05:50:38,2021-07-08T20:35:44,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/9/21,89.7,70.9,77.3,95.3,70.9,78.7,69.6,78.2,0.83,100,16.67,rain,0,0,29.9,16.9,264.9,1011.6,69.8,9.4,169.9,14.9,7,,2021-07-09T05:51:16,2021-07-09T20:35:22,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,F8307,74594013705"
"Washington,DC,USA",7/10/21,82.9,70.7,76.7,83.9,70.7,77,62.4,62.6,0,0,0,,0,0,20.8,14.5,323.6,1016.3,80.1,9.9,233.1,20,7,,2021-07-10T05:51:55,2021-07-10T20:34:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/11/21,89.8,74.4,81.9,98,74.4,86.1,70,67.6,0,0,0,,0,0,19.7,15.4,174.7,1016.7,80,9.9,194.2,16.7,7,,2021-07-11T05:52:35,2021-07-11T20:34:34,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/12/21,91.1,77.9,84.1,102.7,77.9,89.5,73.6,71.6,0,0,0,,0,0,,16.6,186.8,1018.6,65.8,9.9,221.4,19.3,7,,2021-07-12T05:53:16,2021-07-12T20:34:07,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/13/21,92.8,77.9,85.1,102.8,77.9,90.4,72.1,66.1,0,0,0,,0,0,25.7,18.8,185.5,1021.1,61.4,9.9,218.6,18.9,8,,2021-07-13T05:53:58,2021-07-13T20:33:38,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/14/21,89.9,73.8,81.6,93.8,73.8,83.6,69.3,67.9,0,0,0,,0,0,,11.3,204,1021.3,65.2,9.7,135.1,11.6,7,,2021-07-14T05:54:41,2021-07-14T20:33:08,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/15/21,90,71.6,81.6,97.1,71.6,84.5,69.7,69.1,0,0,0,,0,0,,13.3,188.1,1019.2,68.1,9.9,200.3,17.2,7,,2021-07-15T05:55:24,2021-07-15T20:32:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/16/21,92.9,77.6,85.4,97.1,77.6,88.9,69,59.1,0,0,0,,0,0,,15.3,182.8,1017,52.1,9.9,231.7,20.1,8,,2021-07-16T05:56:09,2021-07-16T20:32:01,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/17/21,92.9,78.5,84.6,104,78.5,90,72.1,66.9,0,0,0,,0,0,28.4,20,191.6,1016.2,66.4,9.9,191.3,16.7,8,,2021-07-17T05:56:54,2021-07-17T20:31:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/18/21,83,73.9,78.1,83.4,73.9,78.2,62.7,60,0,0,0,,0,0,28.7,17.1,291.8,1017.3,72.8,9.9,191.1,16.5,7,,2021-07-18T05:57:40,2021-07-18T20:30:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/19/21,88.9,72,79.9,89.2,72,80.6,63.3,57.9,0,0,0,,0,0,,10.3,229.5,1017.2,73.8,9.9,187,16.1,6,,2021-07-19T05:58:27,2021-07-19T20:30:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/20/21,92.8,72.3,82.4,93.8,72.3,83.4,65,57.6,0,0,0,,0,0,,10.8,287.1,1014.1,13.6,9.4,191.4,16.3,6,,2021-07-20T05:59:14,2021-07-20T20:29:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/21/21,88.7,75.3,81.2,93.8,75.3,82.4,65.7,60,0.41,100,4.17,rain,0,0,50.6,19.1,327.7,1012.8,41.6,8.8,163.7,14,5,,2021-07-21T06:00:03,2021-07-21T20:28:43,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/22/21,83.7,68.7,76.2,82,68.7,75.9,54.3,48.3,0,0,0,,0,0,19.7,13.8,350.5,1019.8,62,9.9,216,18.5,7,,2021-07-22T06:00:51,2021-07-22T20:27:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/23/21,85.7,67.3,76.4,83.7,67.3,75.9,54.6,48.6,0,0,0,,0,0,,9.8,26.7,1020.9,65,9.9,212.8,18.5,7,,2021-07-23T06:01:40,2021-07-23T20:27:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/24/21,85.7,69.2,77.4,87,69.2,77.7,61.5,58.7,0.02,100,8.33,rain,0,0,23,15.5,171.2,1018.7,80.7,9.8,138.8,12.1,7,,2021-07-24T06:02:30,2021-07-24T20:26:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",7/25/21,88.3,73.9,80.5,94.8,73.9,83.8,68.8,67.8,0,0,0,,0,0,23,14.3,187.6,1013.6,86.4,9.9,61,5.2,3,,2021-07-25T06:03:20,2021-07-25T20:25:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",7/26/21,96,74.6,82.6,98.5,74.6,84.5,69.3,67,0.27,100,4.17,rain,0,0,32.3,13.8,190.7,1013.2,75.3,9.6,58.2,4.9,3,,2021-07-26T06:04:11,2021-07-26T20:24:42,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",7/27/21,94.8,72.6,82.7,95.6,72.6,83.6,66.3,62,0.07,100,4.17,rain,0,0,,10.8,317.4,1014.7,40.6,9.8,76.7,6.7,5,,2021-07-27T06:05:02,2021-07-27T20:23:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",7/28/21,92.8,75.3,83.1,93.6,75.3,83.9,64.8,56,0.4,100,4.17,rain,0,0,19.7,12.4,12.3,1015,40.4,9.8,73.8,6.3,5,,2021-07-28T06:05:54,2021-07-28T20:22:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",7/29/21,87.1,73.7,79.2,92.8,73.7,81.6,71.1,77.1,0.2,100,8.33,rain,0,0,23,14.1,198.6,1013.4,85.5,9.8,43.7,3.8,2,,2021-07-29T06:06:45,2021-07-29T20:21:58,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",7/30/21,89.6,75.6,82.5,89.7,75.6,82.9,63.8,56.3,0,0,0,,0,0,25.7,15,321,1010.8,54.3,9.9,69.1,5.9,5,,2021-07-30T06:07:38,2021-07-30T20:21:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",7/31/21,80.8,69.6,74.7,81.2,69.6,74.7,57,54.5,0,0,0,,0,0,,11.9,84.9,1015.5,82.6,9.9,72.3,6.2,5,,2021-07-31T06:08:30,2021-07-31T20:20:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",8/1/21,80.5,70.8,74.4,82.9,70.8,74.5,67.3,79,0.41,100,25,rain,0,0,25.3,13.2,190.6,1011.7,92.2,9.3,31.6,3,1,,2021-08-01T06:09:23,2021-08-01T20:19:00,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",8/2/21,82.5,66.4,73.9,81.9,66.4,73.9,58.1,59.6,0,0,0,,0,0,20.8,13.4,338.9,1016.3,38.5,9.9,52.5,4.5,3,,2021-08-02T06:10:16,2021-08-02T20:17:58,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",8/3/21,80.7,67.4,73.8,81,67.4,73.9,59.9,63.1,0,0,0,,0,0,,10.1,86.2,1019.1,86.3,9.9,48.4,4.1,2,,2021-08-03T06:11:09,2021-08-03T20:16:54,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
